id;screen_name;created_at;fav;rt;text;media1;media2;media3;media4;compound;neg;neu;pos
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1650853215389270016"", ""1650853215389270016"")";petrogustavo;25/04/2023;5715;2597;"En lugar de fortalecer la fiscalia con ayuda mundial para destruir la corrupción
 https://t.co/q6eKzmolgC";;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1650620226201944079"", ""1650620226201944079"")";petrogustavo;24/04/2023;9186;4057;"Cae dos toneladas y media de cocaína en Buenaventura. La estrategia de interdicción mejora.

La destrucción de las economías ilícitas es el camino e la paz total https://t.co/FC1gdkkdJR";;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1650298923397857284"", ""1650298923397857284"")";petrogustavo;24/04/2023;17110;5582;Gracias presidente @JoeBiden por su apoyo incondicional hacia Colombia y por reafirmar su compromiso para trabajar de la mano en la protección de la Amazonía y en la búsqueda de soluciones a la crisis climática. https://t.co/O9ZCGWwNwX;;;;;-6249;114;886;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1649534993259978753"", ""1649534993259978753"")";petrogustavo;21/04/2023;12196;5277;Preferiría un buen debate de la oposición sobre la salud sin que la familia de su vocero maneje cuantiosos recursos públicos de la salud. https://t.co/A5OeByK7Qy;;;;;-5574;13;87;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1649446539285110785"", ""1649446539285110785"")";petrogustavo;21/04/2023;7479;3175;Esta es una muy importante noticia económica. Nuestro déficit comercial se redujo a la mitad. https://t.co/JT9uNdLOQm;;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1649408863496556544"", ""1649408863496556544"")";petrogustavo;21/04/2023;11539;4393;Amigos y amigas de las organizaciones populares d Colombia, esto es lo que llamamos comunidades energéticas. Busca disminuir las tarifas de luz y convertir a millones de personas, familias, barrios, veredas y comunidades en generadoras de energía. Ayúdenos https://t.co/ogUcOtYmZ7;;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1649401253661687813"", ""1649401253661687813"")";petrogustavo;21/04/2023;2939;1056;"En general este es un balance objetivo de nuestra visita.

Los temas que considero más importantes son: la vinculación presupuestal de los EEUJ a la reforma Agraria en Colombia y el cambio de deuda por acción climática en todo el mundo, propuesta que se debe desarrollar en el FMI";;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1649401252005003264"", ""1649401252005003264"")";petrogustavo;21/04/2023;6271;2211;"Faltó la reunión con la bancada afroestadounidense, su visita a Colombia y nuestra propuesta de una cumbre de afroamericanos en Washington; y la reunión con la bancada progresista y nuestra agenda común, son más de 100 representantes norteamericanos.
 https://t.co/RZpRw3Hdig";;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1649382020554846208"", ""1649382020554846208"")";petrogustavo;21/04/2023;2834;1292;"La historia de las muchachas de abril. Una época latinoamericana que no debe regresar

https://t.co/cPAqAW8HLb";;;;;-296;136;864;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1649195897958350848"", ""1649195897958350848"")";petrogustavo;20/04/2023;6513;1870;https://t.co/PJDbKxITql;"=HYPERLINK(""http://pbs.twimg.com/media/FuMe6BCXsAAPVwz.jpg"", ""http://pbs.twimg.com/media/FuMe6BCXsAAPVwz.jpg"")";"=HYPERLINK(""http://pbs.twimg.com/media/FuMe677WYAUUSRw.jpg"", ""http://pbs.twimg.com/media/FuMe677WYAUUSRw.jpg"")";;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1649173019493793795"", ""1649173019493793795"")";petrogustavo;20/04/2023;18056;5897;"Este me parece el más importante acuerdo con el presidente  Biden; literalmente podría cambiar el mundo.

Cambiar deuda por acción climática. https://t.co/kIsVUuSFS6";;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1649153881455116290"", ""1649153881455116290"")";petrogustavo;20/04/2023;14391;3847;https://t.co/RWFeXaDuEJ;"=HYPERLINK(""http://pbs.twimg.com/media/FuL4p2SWcHUuLoi.jpg"", ""http://pbs.twimg.com/media/FuL4p2SWcHUuLoi.jpg"")";"=HYPERLINK(""http://pbs.twimg.com/media/FuL4q9YWcBw4fM6.jpg"", ""http://pbs.twimg.com/media/FuL4q9YWcBw4fM6.jpg"")";"=HYPERLINK(""http://pbs.twimg.com/media/FuL4stVX0AE5c7E.jpg"", ""http://pbs.twimg.com/media/FuL4stVX0AE5c7E.jpg"")";;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1649097375607312384"", ""1649097375607312384"")";petrogustavo;20/04/2023;9943;2877;"Grandes amigos.

Con Nancy Pelosi y Jim McGovern. https://t.co/GWhU7556Bc";"=HYPERLINK(""http://pbs.twimg.com/media/FuLFO4uWcAIlkjc.jpg"", ""http://pbs.twimg.com/media/FuLFO4uWcAIlkjc.jpg"")";;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1649016531471290369"", ""1649016531471290369"")";petrogustavo;20/04/2023;5190;2475;Citaron a los jóvenes a jugar un partido de fútbol, y luego los asesinaron. Eran 12 muchachos negros del barrio Punta del Este de Buenaventura. Los asesinos eran los paramilitares. Que la Unidad de víctimas construya allí el monumento a la paz: el barrio más hermoso de la ciudad https://t.co/nLQbbO1L8f;;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1648828040162541568"", ""1648828040162541568"")";petrogustavo;19/04/2023;16526;4856;"Agradezco profundamente a la Comisión séptima de la Cámara de Representantes que haya rechazado la ponencia de archivo de la reforma a la salud. 17 votos por 4 a favor. Excelente.

Que tengan un buen 19 de abril.";;;;;4019;0;924;76
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1648771608566169600"", ""1648771608566169600"")";petrogustavo;19/04/2023;3646;1357;Hoy recibí el día con burlas mediáticas sobre la medicina ancestral. https://t.co/5mBxqWrik7;;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1648705615576064002"", ""1648705615576064002"")";petrogustavo;19/04/2023;15322;6115;Esa señora es ministra de salud porque defiende los pacientes, otros defienden solo los negocios con la vida de la gente. https://t.co/4MYnjkFrzO;;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1648675103276773378"", ""1648675103276773378"")";petrogustavo;19/04/2023;10505;3046;Y aquel 19 será. Bateman y García Marquez, los caribes maravillosos que cambiaron nuestra vida. https://t.co/jfZNyq7FSF;"=HYPERLINK(""http://pbs.twimg.com/media/FuFFRSpWwAEZ7sn.jpg"", ""http://pbs.twimg.com/media/FuFFRSpWwAEZ7sn.jpg"")";;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1648440772071665664"", ""1648440772071665664"")";petrogustavo;18/04/2023;8760;2946;Mi conferencia en la Universidad de Stanford, Palo Alto, California. https://t.co/qqZlzG5Ulm;"=HYPERLINK(""http://pbs.twimg.com/media/FuBwIz9aEAA4QRq.jpg"", ""http://pbs.twimg.com/media/FuBwIz9aEAA4QRq.jpg"")";;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1648437996428079106"", ""1648437996428079106"")";petrogustavo;18/04/2023;5973;1337;Buena suerte.;;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1648437476644777986"", ""1648437476644777986"")";petrogustavo;18/04/2023;8298;3261;No se pueden aceptar todas las propuestas debla U y el partido conservador porque nos devuelven a un mundo donde privados manejan el dinero público y la salud de los colombianos solo para hacer negocios particulares. https://t.co/UOP1RwadGB;;;;;-296;64;936;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1648399015145250823"", ""1648399015145250823"")";petrogustavo;18/04/2023;13765;5697;"Le pido a la extrema derecha dejar de mentir y dejar de sembrar el miedo. Hagan política sin la mentira.
 https://t.co/0lIO9kequ5";;;;;-5574;167;833;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1648350160349429765"", ""1648350160349429765"")";petrogustavo;18/04/2023;6683;2537;Asamblea de miles de medios de conunicación  social alternativos en el Teatro Colón en Bogotá https://t.co/F1UbvCd37N;"=HYPERLINK(""http://pbs.twimg.com/media/FuAduXJXoAADL1t.jpg"", ""http://pbs.twimg.com/media/FuAduXJXoAADL1t.jpg"")";;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1648325177955196928"", ""1648325177955196928"")";petrogustavo;18/04/2023;7787;2590;Hoy dicto mi conferencia sobre la crisis climática y la Acumulación de Capital en la Universidad de Stanford.en Palo Alto, California. https://t.co/eKNKPISETX;"=HYPERLINK(""http://pbs.twimg.com/media/FuAHA4PagAEl3iH.jpg"", ""http://pbs.twimg.com/media/FuAHA4PagAEl3iH.jpg"")";;;;-6249;17;83;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1648323857428930562"", ""1648323857428930562"")";petrogustavo;18/04/2023;7279;2833;"Antes la finca era de la mafia, ahora, del campesinado. La finca de Simijaca, Cundinamarca.
 https://t.co/ILZVHjnCeh";;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1648071771088723972"", ""1648071771088723972"")";petrogustavo;17/04/2023;7899;3837;Manipulaciones de la extrema derecha. La mentira como base de la política. Aquí Camilo demuestra una manipulación de fotos. https://t.co/RYMrDWp8Bm;;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1648012015590318104"", ""1648012015590318104"")";petrogustavo;17/04/2023;10337;3955;"Me dirijo a los pueblos ancestrales del mundo en las naciones unidas. Es la paz la urgencia y cambiar la deuda para la acción climática que salve la humanidad.

Roberto Covaría, el lider Uwa lo dijo: sacar el petroleo de la tierra es como sacar la sangre: solo acabará la Vida https://t.co/n5QKt36EGc";"=HYPERLINK(""http://pbs.twimg.com/media/Ft7qLoHWIAIkrGo.jpg"", ""http://pbs.twimg.com/media/Ft7qLoHWIAIkrGo.jpg"")";;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1648004684240543745"", ""1648004684240543745"")";petrogustavo;17/04/2023;5364;2667;Los hospitales y las clinicas, la mayoría privadas, a quienes se entregaría el dinero público directamente, no son los políticos amigo Rudolf, ellos, los más corruptos gracias a la ley 100 recibieron el dinero directamente y financiaron los paramilitares. https://t.co/iew1ZF3Gs7;;;;;-296;59;941;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1647952465268994049"", ""1647952465268994049"")";petrogustavo;17/04/2023;6470;2674;"Funciona la colaboración colombo/venezolana en la lucha contra el narcotráfico.
  https://t.co/4MUzsqCwd0";;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1647639768228937733"", ""1647639768228937733"")";petrogustavo;16/04/2023;9729;2930;Ha sido lanzado con éxito el segundo satélite de Colombia al espacio. https://t.co/3Hf50v03Bq;;;;;34;0;833;167
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1647413557196103680"", ""1647413557196103680"")";petrogustavo;16/04/2023;5105;2159;Avanzar en la aReforma Agraria. https://t.co/xqUIDr5x2h;"=HYPERLINK(""https://video.twimg.com/ext_tw_video/1647413507292364805/pu/vid/960x540/lNyiogYzxe40bCmU.mp4?tag=12"", ""https://video.twimg.com/ext_tw_video/1647413507292364805/pu/vid/960x540/lNyiogYzxe40bCmU.mp4?tag=12"")";;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1647065137608622081"", ""1647065137608622081"")";petrogustavo;15/04/2023;4154;1337;https://t.co/zRcw9CBtSe;;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1646975641189851139"", ""1646975641189851139"")";petrogustavo;14/04/2023;11021;4544;Agradezco al presidente @POTUS su invitación. Es un momento clave para reforzar la relación y cooperación mutua entre ambos países, no solo en la lucha contra el narcotráfico sino en la protección de la Amazonia, el cambio climático y el desarrollo rural. https://t.co/TXMePfZRt9;"=HYPERLINK(""http://pbs.twimg.com/media/Fts7nPzXoAIUwGm.jpg"", ""http://pbs.twimg.com/media/Fts7nPzXoAIUwGm.jpg"")";;;;-296;52;948;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1646969034590638107"", ""1646969034590638107"")";petrogustavo;14/04/2023;5101;1669;Lastimosamente debido a las condiciones climáticas la delegación de gobierno no pudo llegar al evento programado en Sevilla, Valle. He pedido reprogramarlo para poder encontrarnos en los próximos días.;;;;;-296;75;925;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1646644143341416453"", ""1646644143341416453"")";petrogustavo;13/04/2023;4293;1668;Ahora en Sandoná, Nariño entrego la.plaza de mercado nueva financiada con recursos nacionales https://t.co/6JPbI8WAwW;"=HYPERLINK(""http://pbs.twimg.com/media/FtoOHJRXsAEFORx.jpg"", ""http://pbs.twimg.com/media/FtoOHJRXsAEFORx.jpg"")";;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1646636059738996736"", ""1646636059738996736"")";petrogustavo;13/04/2023;9199;3847;Entregamos a más de 900 tenderos de Pasto kits con mercancías alimenticias por más de dos millones de pesos cada una para capitalizar sus tiendas. El programa se volverá nacional. https://t.co/cIrrvUt3CB;"=HYPERLINK(""http://pbs.twimg.com/media/FtoGuqbWIAUpiAg.jpg"", ""http://pbs.twimg.com/media/FtoGuqbWIAUpiAg.jpg"")";"=HYPERLINK(""http://pbs.twimg.com/media/FtoGw76XgAAwMk3.jpg"", ""http://pbs.twimg.com/media/FtoGw76XgAAwMk3.jpg"")";;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1646614630431707136"", ""1646614630431707136"")";petrogustavo;13/04/2023;4376;1552;Con los tenderos y tenderas en Pasto, Nariño. https://t.co/bX3SlpwssG;"=HYPERLINK(""http://pbs.twimg.com/media/FtnzQn6WIAIv_BL.jpg"", ""http://pbs.twimg.com/media/FtnzQn6WIAIv_BL.jpg"")";;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1646601968402550789"", ""1646601968402550789"")";petrogustavo;13/04/2023;6129;2627;Nosotros seguimos bajando las tasas de interés para productores en el Banco Agrario. Hora de sembrar. https://t.co/KxRBY6MfKo;;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1646528535941771266"", ""1646528535941771266"")";petrogustavo;13/04/2023;24189;7368;"He sido escogido como uno de los líderes con más influencia en la humanidad por la revista Times.

https://t.co/Of5ieZE9Np";;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1646318021902848005"", ""1646318021902848005"")";petrogustavo;13/04/2023;4741;2106;"Solidaridad con los familiares de las víctimas.

He ordenado iniciar una investigación para establecer las causas del colapso del puente y sus responsables.

También se están activando vías alternas y medidas para garantizar la movilidad entre los departamentos afectados. https://t.co/2D786C5Ubz";;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1646178460518301696"", ""1646178460518301696"")";petrogustavo;12/04/2023;2795;901;Mientras el General William Salamanca se reincorpora a la institución, asumirá en calidad de encargado el General Tito Castellanos, quien se venía desempeñando como jefe del Servicio Nacional de Policía.;;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1646178456969805830"", ""1646178456969805830"")";petrogustavo;12/04/2023;8057;2797;Agradezco el arduo trabajo del General Henry Sanabria y la General Yackeline Navarro en la @PoliciaColombia. El nuevo director de la Policía será el General (R) William Salamanca, es un mayor general de la Reserva, con más de 37 años de experiencia en la institución.;;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1646171526805291009"", ""1646171526805291009"")";petrogustavo;12/04/2023;6584;3069;"!A sembrar!

El Banco Agrario tiene las tasas de interés al productor más bajas de todo el mercado colombiano.

Es hora de dar rentabilidad a la siembra de alimentos en Colombia. https://t.co/E3iOopJL3X";;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1646169014731718658"", ""1646169014731718658"")";petrogustavo;12/04/2023;5922;2306;¿Cómo la ven? https://t.co/yvuWugOhPu;;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1646139694588076032"", ""1646139694588076032"")";petrogustavo;12/04/2023;2996;1241;"Esto significa que el crecimiento del empleo en Colombia en el mes de febrero fue de puestos de trabajo de mayor calidad y formales.

El empoderamiento de la economía popular es el salto que debemos dar este año. https://t.co/mpwRBkJyw1";;;;;4215;0;93;7
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1646129374444363776"", ""1646129374444363776"")";petrogustavo;12/04/2023;8439;3629;"Otra tonelada de cocaína cae en cajas de bananos.
 https://t.co/9oVRDwexRe";;;;;0;0;10;0
